CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
JZAYE,City of West Kelowna,Undetermined,,City,Populated Place,CITY,a5e9aaa40a00120437c2ec05e5802a89,49.83,-119.628611,Osoyoos Division Yale Land District,British Columbia,50000,2015-06-26,"British Columbia-Forests, Lands, Natural Resources"
JCLMX,Colwood,Undetermined,,City,Populated Place,CITY,5af9b031d05511d892e2080020a0f4c9,48.423611,-123.493333,Esquimalt Land District,British Columbia,250000,1985-07-04,"British Columbia-Forests, Lands, Natural Resources"
JCUYZ,Comox,Uncoded languages,,Town,Populated Place,TOWN,644a2db1d05511d892e2080020a0f4c9,49.672778,-124.927778,Comox Land District,British Columbia,1000000,1982-01-15,"British Columbia-Forests, Lands, Natural Resources"
JAXHI,Coquitlam,Uncoded languages,,City,Populated Place,CITY,b2642f1ad05411d892e2080020a0f4c9,49.284167,-122.793611,New Westminster Land District,British Columbia,1000000,1993-05-26,"British Columbia-Forests, Lands, Natural Resources"
JAHJY,Courtenay,Undetermined,,City,Populated Place,CITY,0cfab6a1849c20c3182bef2904bbc8b1,49.689444,-124.995833,Comox Land District,British Columbia,7500000,1948-10-07,"British Columbia-Forests, Lands, Natural Resources"
JAIQY,Cranbrook,Undetermined,,City,Populated Place,CITY,0cfacd9b849c20c33a4df73f8a590c4a,49.508056,-115.746944,Kootenay Land District,British Columbia,15000000,1939-12-12,"British Columbia-Forests, Lands, Natural Resources"
JAIUJ,Creston,Undetermined,,Town,Populated Place,TOWN,0cfacfaf849c20c38c304841451efd41,49.0975,-116.513056,Kootenay Land District,British Columbia,7500000,1966-01-01,"British Columbia-Forests, Lands, Natural Resources"
JAPCN,Dawson Creek,Undetermined,,City,Populated Place,CITY,0c926942849c20c304ab56ff4bcc068c,55.760556,-120.235556,Peace River Land District,British Columbia,7500000,1967-06-27,"British Columbia-Forests, Lands, Natural Resources"
JAYRE,Delta,Undetermined,,City,Populated Place,CITY,0c97475d849c20c37c7ea9c4d0fd96ba,49.084722,-123.058611,New Westminster Land District,British Columbia,1000000,2017-11-14,"British Columbia-Forests, Lands, Natural Resources"
JBBWA,Duncan,Undetermined,,City,Populated Place,CITY,0cfd85e7849c20c349666968b5d9fa0c,48.778611,-123.708056,Quamichan Land District,British Columbia,7500000,1939-12-12,"British Columbia-Forests, Lands, Natural Resources"
JARSS,Enderby,Undetermined,,City,Populated Place,CITY,6575dc88d05511d892e2080020a0f4c9,50.550556,-119.139444,Kamloops Division Yale Land District,British Columbia,1000000,1932-11-03,"British Columbia-Forests, Lands, Natural Resources"
JAVIB,Fernie,Undetermined,,City,Populated Place,CITY,0cfdee2e849c20c34949148346eeec37,49.504167,-115.062778,Kootenay Land District,British Columbia,7500000,1939-12-12,"British Columbia-Forests, Lands, Natural Resources"
JAGPB,Fort St. John,Undetermined,,City,Populated Place,CITY,c781b014c6cd11d892e2080020a0f4c9,56.2525,-120.846667,Peace River Land District,British Columbia,15000000,1981-12-15,"British Columbia-Forests, Lands, Natural Resources"
JCLMR,Gibsons,Undetermined,,Town,Populated Place,TOWN,5ae2cccfd05511d892e2080020a0f4c9,49.400278,-123.508889,New Westminster Land District,British Columbia,1000000,1983-03-31,"British Columbia-Forests, Lands, Natural Resources"
JBZLB,Golden,Undetermined,,Town,Populated Place,TOWN,148f2eccc6ce11d892e2080020a0f4c9,51.297778,-116.964722,Kootenay Land District,British Columbia,7500000,1981-12-15,"British Columbia-Forests, Lands, Natural Resources"
JAUUX,Grand Forks,Undetermined,,City,Populated Place,CITY,0cfde790849c20c3363106fa82610dd6,49.031111,-118.439167,Similkameen Division Yale Land District,British Columbia,7500000,1955-10-06,"British Columbia-Forests, Lands, Natural Resources"
JAEZN,Greenwood,Undetermined,,City,Populated Place,CITY,0c8cb998849c20c3641ea29c1b322d1d,49.088333,-118.676389,Similkameen Division Yale Land District,British Columbia,1000000,1955-10-06,"British Columbia-Forests, Lands, Natural Resources"
JAFNW,Kamloops,Shuswap,,City,Populated Place,CITY,0d082b8c849c20c36ee58e33a2789a23,50.675833,-120.339444,Kamloops Division Yale Land District,British Columbia,15000000,1927-06-07,"British Columbia-Forests, Lands, Natural Resources"
JAFUV,Kelowna,Okanagan,,City,Populated Place,CITY,4c409d19d05511d892e2080020a0f4c9,49.888056,-119.495556,Osoyoos Division Yale Land District,British Columbia,15000000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JAHBL,Kimberley,Undetermined,,City,Populated Place,CITY,0cfa7481849c20c3f4aac79247678d6e,49.685,-115.981667,Kootenay Land District,British Columbia,7500000,1932-10-04,"British Columbia-Forests, Lands, Natural Resources"
JAMZY,Ladysmith,Undetermined,,Town,Populated Place,TOWN,0cfbadbd849c20c36d8e13afd36b5fca,48.993333,-123.815556,Oyster Land District,British Columbia,7500000,1945-12-29,"British Columbia-Forests, Lands, Natural Resources"
JANBJ,Lake Cowichan,Undetermined,,Town,Populated Place,TOWN,abcd7aa6d05411d892e2080020a0f4c9,48.825833,-124.056389,Cowichan Land District,British Columbia,1000000,1997-04-28,"British Columbia-Forests, Lands, Natural Resources"
JAPRZ,Langford,Undetermined,,City,Populated Place,CITY,cd76f466c6cd11d892e2080020a0f4c9,48.449722,-123.504444,Esquimalt Land District,British Columbia,1000000,2004-07-15,"British Columbia-Forests, Lands, Natural Resources"
JAPSJ,Langley,Undetermined,,City,Populated Place,CITY,0c92afb3849c20c3b0a08a4e4d303f30,49.1025,-122.658056,New Westminster Land District,British Columbia,1000000,1955-07-07,"British Columbia-Forests, Lands, Natural Resources"
JAJYR,Maple Ridge,Undetermined,,City,Populated Place,CITY,0c8f5e47849c20c3a5b1d4ec43c3b216,49.22,-122.598889,New Westminster Land District,British Columbia,1000000,2014-09-09,"British Columbia-Forests, Lands, Natural Resources"
JCBSO,Merritt,Undetermined,,City,Populated Place,CITY,55ed6b70d05511d892e2080020a0f4c9,50.1125,-120.788333,Kamloops Division Yale Land District,British Columbia,2000000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JAQAL,Nanaimo,Uncoded languages,,City,Populated Place,CITY,0cfcee9c849c20c394f521c918782b23,49.163889,-123.938056,Nanaimo Land District,British Columbia,7500000,1939-12-12,"British Columbia-Forests, Lands, Natural Resources"
JAYDR,Nelson,Undetermined,,City,Populated Place,CITY,0cfe1334849c20c37e9b1fa6011bf556,49.493333,-117.295833,Kootenay Land District,British Columbia,7500000,1948-03-02,"British Columbia-Forests, Lands, Natural Resources"
JAZMR,New Westminster,Undetermined,,City,Populated Place,CITY,0c97ba83849c20c323fddaf0a1b2047f,49.206667,-122.910556,New Westminster Land District,British Columbia,1000000,1936-02-11,"British Columbia-Forests, Lands, Natural Resources"
JBFRV,North Vancouver,Undetermined,,City,Populated Place,CITY,0cfaf0b0849c20c3c4940e67299b33ab,49.320556,-123.073889,New Westminster Land District,British Columbia,1000000,1937-12-07,"British Columbia-Forests, Lands, Natural Resources"
JBHDU,Oliver,Undetermined,,Town,Populated Place,TOWN,4e7dbc0bd05511d892e2080020a0f4c9,49.1825,-119.550833,Similkameen Division Yale Land District,British Columbia,7500000,1991-11-08,"British Columbia-Forests, Lands, Natural Resources"
JBHJG,Osoyoos,Okanagan,,Town,Populated Place,TOWN,0deb32dfc6ce11d892e2080020a0f4c9,49.0325,-119.468333,Similkameen Division Yale Land District,British Columbia,7500000,1984-11-29,"British Columbia-Forests, Lands, Natural Resources"
JCCAG,Parksville,Undetermined,,City,Populated Place,CITY,1558c06fc6ce11d892e2080020a0f4c9,49.318056,-124.311389,Nanoose Land District,British Columbia,7500000,1986-05-01,"British Columbia-Forests, Lands, Natural Resources"
JCVCH,Penticton,Okanagan,,City,Populated Place,CITY,1a80f0abc6ce11d892e2080020a0f4c9,49.500833,-119.593889,Similkameen Division Yale Land District,British Columbia,7500000,1954-10-07,"British Columbia-Forests, Lands, Natural Resources"
JBEBY,Pitt Meadows,Undetermined,,City,Populated Place,CITY,0c9a1b8b849c20c3af32e9eed8f46827,49.220556,-122.690278,New Westminster Land District,British Columbia,50000,2006-12-13,"British Columbia-Forests, Lands, Natural Resources"
JBIEL,Port Alberni,Undetermined,,City,Populated Place,CITY,4efe84d6d05511d892e2080020a0f4c9,49.234444,-124.805833,Alberni Land District,British Columbia,7500000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JBFQD,Port Coquitlam,Undetermined,,City,Populated Place,CITY,0c9ae58f849c20c3dea46f5d2cb2eea1,49.261944,-122.780278,New Westminster Land District,British Columbia,1000000,1936-02-11,"British Columbia-Forests, Lands, Natural Resources"
JBWOT,Port McNeill,Undetermined,,Town,Populated Place,TOWN,13772f02c6ce11d892e2080020a0f4c9,50.589444,-127.083611,Rupert Land District,British Columbia,7500000,1984-11-29,"British Columbia-Forests, Lands, Natural Resources"
JBCVD,Port Moody,Undetermined,,City,Populated Place,CITY,0cfa8e33849c20c3c9ae6c9befadd241,49.282222,-122.829444,New Westminster Land District,British Columbia,1000000,1948-02-06,"British Columbia-Forests, Lands, Natural Resources"
JCVCI,Powell River,Undetermined,,City,Populated Place,CITY,f9ce4610c6cd11d892e2080020a0f4c9,49.835556,-124.524444,New Westminster Land District,British Columbia,7500000,2005-11-10,"British Columbia-Forests, Lands, Natural Resources"
JBLVS,Prince George,Undetermined,,City,Populated Place,CITY,0cfb55be849c20c3cfd0aafa5573bf6c,53.913056,-122.745278,Cariboo Land District,British Columbia,15000000,1958-10-02,"British Columbia-Forests, Lands, Natural Resources"
JCNWW,Prince Rupert,Undetermined,,City,Populated Place,CITY,fa3ad745d05411d892e2080020a0f4c9,54.312778,-130.325278,Range 5 Coast Land District,British Columbia,15000000,1954-07-08,"British Columbia-Forests, Lands, Natural Resources"
JCCXO,Princeton,Undetermined,,Town,Populated Place,TOWN,7728f506d05511d892e2080020a0f4c9,49.460278,-120.507778,Yale Division Yale Land District,British Columbia,7500000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JBNOZ,Qualicum Beach,Undetermined,,Town,Populated Place,TOWN,bff22f9bd05411d892e2080020a0f4c9,49.348056,-124.443889,Newcastle Land District,British Columbia,1000000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JBNTS,Quesnel,Undetermined,,City,Populated Place,CITY,102a4da5c6ce11d892e2080020a0f4c9,52.979722,-122.493611,Cariboo Land District,British Columbia,7500000,1981-05-21,"British Columbia-Forests, Lands, Natural Resources"
JBHTI,Revelstoke,Undetermined,,City,Populated Place,CITY,0cfb11f6849c20c3402f97ca86cfa79d,50.998889,-118.195833,Kootenay Land District,British Columbia,7500000,1924-03-31,"British Columbia-Forests, Lands, Natural Resources"
JBJFI,Richmond,Undetermined,,City,Populated Place,CITY,bc5903fad05411d892e2080020a0f4c9,49.163333,-123.163333,New Westminster Land District,British Columbia,1000000,1991-11-08,"British Columbia-Forests, Lands, Natural Resources"
JBMYM,Rossland,Undetermined,,City,Populated Place,CITY,0c9eab8a849c20c37ce376ae387a882a,49.076944,-117.802222,Kootenay Land District,British Columbia,1000000,1950-06-02,"British Columbia-Forests, Lands, Natural Resources"
JCJTJ,Salmon Arm,Undetermined,,City,Populated Place,CITY,d483891dd05411d892e2080020a0f4c9,50.701389,-119.278056,Kamloops Division Yale Land District,British Columbia,50000,2005-05-31,"British Columbia-Forests, Lands, Natural Resources"
JBWFW,Sidney,Undetermined,,Town,Populated Place,TOWN,13580e3fc6ce11d892e2080020a0f4c9,48.650556,-123.398333,North Saanich Land District,British Columbia,7500000,1977-12-31,"British Columbia-Forests, Lands, Natural Resources"
JBMQO,Smithers,Undetermined,,Town,Populated Place,TOWN,bed749a2d05411d892e2080020a0f4c9,54.779167,-127.176111,Range 5 Coast Land District,British Columbia,7500000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JAZBU,Surrey,Undetermined,,City,Populated Place,CITY,76f031c1d05511d892e2080020a0f4c9,49.111667,-122.8275,New Westminster Land District,British Columbia,1000000,1993-11-30,"British Columbia-Forests, Lands, Natural Resources"
JBXCK,Terrace,Undetermined,,City,Populated Place,CITY,13a2abd6c6ce11d892e2080020a0f4c9,54.516389,-128.599722,Range 5 Coast Land District,British Columbia,7500000,1960-01-01,"British Columbia-Forests, Lands, Natural Resources"
JBNDK,Trail,Undetermined,,City,Populated Place,CITY,0cfb650e849c20c396d2ed6a29b36a18,49.094444,-117.709167,Kootenay Land District,British Columbia,7500000,1951-12-06,"British Columbia-Forests, Lands, Natural Resources"
JBRIK,Vancouver,Undetermined,,City,Populated Place,CITY,0ca0fef1849c20c3313df3807fa729b2,49.261111,-123.113889,New Westminster Land District,British Columbia,15000000,1937-12-07,"British Columbia-Forests, Lands, Natural Resources"
JBOAP,Vernon,Undetermined,,City,Populated Place,CITY,5099e57ad05511d892e2080020a0f4c9,50.266667,-119.271667,Osoyoos Division Yale Land District,British Columbia,7500000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
JBOBQ,Victoria,Undetermined,,City,Populated Place,CITY,0cfb728f849c20c36f8ebf28d7e4d1d4,48.428333,-123.364722,Victoria Land District,British Columbia,30000000,1934-05-01,"British Columbia-Forests, Lands, Natural Resources"
JBPTY,View Royal,Undetermined,,Town,Populated Place,TOWN,c1d56eb6d05411d892e2080020a0f4c9,48.451944,-123.434167,Esquimalt Land District,British Columbia,250000,1989-06-13,"British Columbia-Forests, Lands, Natural Resources"
JCSNX,White Rock,Undetermined,,City,Populated Place,CITY,19f9711ec6ce11d892e2080020a0f4c9,49.023611,-122.798333,New Westminster Land District,British Columbia,1000000,1957-04-15,"British Columbia-Forests, Lands, Natural Resources"
JBTMB,Williams Lake,Undetermined,,City,Populated Place,CITY,771d3535d05511d892e2080020a0f4c9,52.129167,-122.14,Cariboo Land District,British Columbia,15000000,1994-07-13,"British Columbia-Forests, Lands, Natural Resources"
GAAPV,Altona,Undetermined,,Town,Populated Place,TOWN,24e8ee9cbedb11d892e2080020a0f4c9,49.104722,-97.558889,"5,8-2-1-W",Manitoba,7500000,1956-12-31,Manitoba-Sustainable Development
GAAYG,Arborg,Undetermined,,Town,Populated Place,TOWN,37aefebcbedb11d892e2080020a0f4c9,50.907222,-97.216944,23-22-2-E,Manitoba,7500000,1997-12-24,Manitoba-Sustainable Development
GABYK,Beausejour,Undetermined,,Town,Populated Place,TOWN,8e5fae8fbedb11d892e2080020a0f4c9,50.062222,-96.516111,"12,13-7-E",Manitoba,7500000,1939-12-12,Manitoba-Sustainable Development
GACVX,Birtle,Undetermined,,Town,Populated Place,TOWN,df112f19bedb11d892e2080020a0f4c9,50.4225,-101.0475,6-17-26-W,Manitoba,1000000,1952-08-14,Manitoba-Sustainable Development
GADFN,Boissevain,Undetermined,,Town,Populated Place,TOWN,edbc85dabedb11d892e2080020a0f4c9,49.230556,-100.055,24-3-20-W,Manitoba,7500000,1955-01-20,Manitoba-Sustainable Development
GADMZ,Brandon,Undetermined,,City,Populated Place,CITY,93426abbbede11d892e2080020a0f4c9,49.846944,-99.952222,,Manitoba,15000000,1946-12-03,Manitoba-Sustainable Development
GAEIX,Carberry,Undetermined,,Town,Populated Place,TOWN,d1fdfc08bede11d892e2080020a0f4c9,49.868889,-99.359444,30-10-14-W,Manitoba,1000000,1946-12-03,Manitoba-Sustainable Development
GAEKX,Carman,Undetermined,,Town,Populated Place,TOWN,e0bc3f17bede11d892e2080020a0f4c9,49.499167,-98.000833,"6-4,5-W",Manitoba,7500000,1952-05-01,Manitoba-Sustainable Development
GAFAB,Churchill,Undetermined,,Town,Populated Place,TOWN,fd174f4cbede11d892e2080020a0f4c9,58.780833,-94.186944,,Manitoba,15000000,1994-03-31,Manitoba-Sustainable Development
GAGDE,Dauphin,Undetermined,,City,Populated Place,CITY,e9801765bedf11d892e2080020a0f4c9,51.149444,-100.04944,10-25-19W,Manitoba,15000000,1998-11-30,Manitoba-Sustainable Development
GAGKB,Deloraine,Undetermined,,Town,Populated Place,TOWN,f4051dcdbedf11d892e2080020a0f4c9,49.190833,-100.49389,3-3-23-W,Manitoba,1000000,1955-01-20,Manitoba-Sustainable Development
GAHTD,Emerson,Undetermined,,Town,Populated Place,TOWN,00cddcf4bee111d892e2080020a0f4c9,49.006944,-97.214722,,Manitoba,7500000,1952-05-01,Manitoba-Sustainable Development
GAHUI,Erickson,Undetermined,,Town,Populated Place,TOWN,07336fcbbee111d892e2080020a0f4c9,50.498056,-99.911389,32-17-18-W,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GAILW,Flin Flon,Undetermined,,City,Populated Place,CITY,d3f41f25ba2f11d892e2080020a0f4c9,54.768056,-101.8641699,,Manitoba,15000000,1948-01-06,Manitoba-Sustainable Development
GBSLM,Gilbert Plains,Undetermined,,Town,Populated Place,TOWN,2ea5a240bee311d892e2080020a0f4c9,51.149722,-100.487778,9-25-22-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GAJER,Gillam,Undetermined,,Town,Populated Place,TOWN,312e9717bee311d892e2080020a0f4c9,56.347222,-94.707778,,Manitoba,7500000,1994-03-31,Manitoba-Sustainable Development
GAJFM,Gimli,Undetermined,,Town,Populated Place,TOWN,33e811d7bee311d892e2080020a0f4c9,50.633611,-96.99,,Manitoba,7500000,1933-12-31,Manitoba-Sustainable Development
GAJGA,Gladstone,Undetermined,,Town,Populated Place,TOWN,361f8b54bee311d892e2080020a0f4c9,50.225833,-98.95,14-11-W,Manitoba,1000000,1947-11-04,Manitoba-Sustainable Development
GAJQX,Grand Rapids,Undetermined,,Town,Populated Place,TOWN,5dd20c8fbee311d892e2080020a0f4c9,53.178333,-99.264722,,Manitoba,7500000,1994-03-31,Manitoba-Sustainable Development
GAJRE,Grandview,Undetermined,,Town,Populated Place,TOWN,5e33b493bee311d892e2080020a0f4c9,51.174167,-100.69778,24-25-24-W,Manitoba,1000000,1952-04-03,Manitoba-Sustainable Development
GAJWV,Gretna,Undetermined,,Town,Populated Place,TOWN,6d674ee6bee311d892e2080020a0f4c9,49.007778,-97.561667,5-1-1-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GBSLL,Hamiota,Undetermined,,Town,Populated Place,TOWN,7d8bb11bbee311d892e2080020a0f4c9,50.180555,-100.596111,8-14-23-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GAKKP,Hartney,Undetermined,,Town,Populated Place,TOWN,a183c30abee311d892e2080020a0f4c9,49.480833,-100.5225,16-6-23-W,Manitoba,1000000,1955-01-20,Manitoba-Sustainable Development
GANKU,Killarney,Undetermined,,Town,Populated Place,TOWN,0d277f80bee511d892e2080020a0f4c9,49.183333,-99.662778,,Manitoba,7500000,1946-12-03,Manitoba-Sustainable Development
GANZL,Lac du Bonnet,Undetermined,,Town,Populated Place,TOWN,2e3fa2bcbee511d892e2080020a0f4c9,50.253611,-96.060556,17-15-11-E,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GAOIT,Leaf Rapids,Undetermined,,Town,Populated Place,TOWN,3c01aadabee511d892e2080020a0f4c9,56.4619444,-100.0105556,"85,86,87-13,14,15,16,17-W",Manitoba,7500000,2015-11-09,Manitoba-Sustainable Development
GAPQM,Lynn Lake,Undetermined,,Town,Populated Place,TOWN,1452b64bbee611d892e2080020a0f4c9,56.825,-101.075,,Manitoba,250000,1997-12-24,Manitoba-Sustainable Development
GBSLI,MacGregor,Undetermined,,Town,Populated Place,TOWN,1a0a07c9bee611d892e2080020a0f4c9,49.966111,-98.778611,33-11-10-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GBSLG,Manitou,Undetermined,,Town,Populated Place,TOWN,5874f99cbeec11d892e2080020a0f4c9,49.240555,-98.536667,30-3-8-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GAQZN,Melita,Undetermined,,Town,Populated Place,TOWN,fe20c820beec11d892e2080020a0f4c9,49.268056,-100.99583,1-4-27-W,Manitoba,7500000,1955-01-20,Manitoba-Sustainable Development
GARJY,Minitonas,Undetermined,,Town,Populated Place,TOWN,279f2fb3beed11d892e2080020a0f4c9,52.086111,-101.03917,13-36-26-W,Manitoba,1000000,1998-12-15,Manitoba-Sustainable Development
GARKU,Minnedosa,Uncoded languages,,Town,Populated Place,TOWN,2a23b7c5beed11d892e2080020a0f4c9,50.245278,-99.842778,15-18-W,Manitoba,7500000,1947-11-04,Manitoba-Sustainable Development
GASBB,Morden,Undetermined,,Town,Populated Place,TOWN,672e3e69beed11d892e2080020a0f4c9,49.191944,-98.100556,,Manitoba,7500000,1946-12-03,Manitoba-Sustainable Development
GASCI,Morris,Undetermined,,Town,Populated Place,TOWN,69f80cdebeed11d892e2080020a0f4c9,49.355,-97.365,,Manitoba,1000000,1952-10-02,Manitoba-Sustainable Development
GASYI,Neepawa,Uncoded languages,,Town,Populated Place,TOWN,c2306ec7beed11d892e2080020a0f4c9,50.228889,-99.465556,33-14-15-W,Manitoba,7500000,1947-11-04,Manitoba-Sustainable Development
GATGY,Niverville,Undetermined,,Town,Populated Place,TOWN,de446389beed11d892e2080020a0f4c9,49.605556,-97.041667,30-7-4E,Manitoba,1000000,1993-06-14,Manitoba-Sustainable Development
GATVL,Oak Lake,Undetermined,,Town,Populated Place,TOWN,f84508f4beed11d892e2080020a0f4c9,49.766389,-100.62806,23-9-24-W,Manitoba,1000000,1955-01-20,Manitoba-Sustainable Development
GAVPO,Pilot Mound,Undetermined,,Town,Populated Place,TOWN,c1a59de1beee11d892e2080020a0f4c9,49.201389,-98.893889,9-3-11-W,Manitoba,1000000,1998-12-15,Manitoba-Sustainable Development
GAVXA,Plum Coulee,Undetermined,,Town,Populated Place,TOWN,cc1806b4beee11d892e2080020a0f4c9,49.191111,-97.760556,"2,11-3-3-W",Manitoba,1000000,2001-05-04,Manitoba-Sustainable Development
GAWDD,Portage la Prairie,Undetermined,,City,Populated Place,CITY,d55aef34beee11d892e2080020a0f4c9,49.972778,-98.291944,"11,12-6,7-W",Manitoba,7500000,1933-12-31,Manitoba-Sustainable Development
GBSKK,Powerview-Pine Falls,Undetermined,,Town,Populated Place,TOWN,832571e70a001204253c2a951ff2446f,50.567222,-96.196944,,Manitoba,7500000,2008-07-10,Manitoba-Sustainable Development
GAWOZ,Rapid City,Undetermined,,Town,Populated Place,TOWN,e9098abdbeee11d892e2080020a0f4c9,50.120833,-100.03583,"20,29-13-19-W",Manitoba,1000000,1933-12-31,Manitoba-Sustainable Development
